,learning_rate,test_accuracy
214,215,0.9333333333333333
215,216,0.9333333333333333
216,217,0.9333333333333333
217,218,0.9333333333333333
218,219,0.9333333333333333
219,220,0.9333333333333333
220,221,0.9333333333333333
221,222,0.9333333333333333
222,223,0.9333333333333333
223,224,0.9333333333333333
224,225,0.9333333333333333
225,226,0.9333333333333333
226,227,0.9333333333333333
227,228,0.9333333333333333
228,229,0.9333333333333333
229,230,0.9
230,231,0.9333333333333333
231,232,0.9333333333333333
232,233,0.9333333333333333
233,234,0.9333333333333333
234,235,0.9333333333333333
235,236,0.9333333333333333
236,237,0.9333333333333333
237,238,0.9333333333333333
238,239,0.9333333333333333
239,240,0.9333333333333333
240,241,0.9333333333333333
241,242,0.9333333333333333
242,243,0.9333333333333333
243,244,0.9333333333333333
244,245,0.9333333333333333
245,246,0.9333333333333333
246,247,0.9333333333333333
247,248,0.9333333333333333
248,249,0.9333333333333333
249,250,0.9333333333333333
250,251,0.9333333333333333
251,252,0.9333333333333333
252,253,0.9333333333333333
253,254,0.9333333333333333
254,255,0.9333333333333333
255,256,0.9333333333333333
256,257,0.9333333333333333
257,258,0.9333333333333333
258,259,0.9333333333333333
259,260,0.9
260,261,0.9333333333333333
261,262,0.9
262,263,0.9333333333333333
263,264,0.9333333333333333
264,265,0.9333333333333333
265,266,0.9333333333333333
266,267,0.9333333333333333
267,268,0.9333333333333333
268,269,0.9333333333333333
269,270,0.9333333333333333
270,271,0.9333333333333333
271,272,0.9333333333333333
272,273,0.9333333333333333
273,274,0.9666666666666667
274,275,0.9333333333333333
275,276,0.9333333333333333
276,277,0.9333333333333333
277,278,0.9333333333333333
278,279,0.8666666666666667
279,280,0.9333333333333333
280,281,0.8666666666666667
281,282,0.9333333333333333
282,283,0.9333333333333333
283,284,0.9333333333333333
284,285,0.8666666666666667
285,286,0.8666666666666667
286,287,0.9333333333333333
287,288,0.9333333333333333
288,289,0.9333333333333333
289,290,0.9333333333333333
290,291,0.9333333333333333
291,292,0.9333333333333333
292,293,0.9333333333333333
293,294,0.9333333333333333
294,295,0.9333333333333333
295,296,0.9333333333333333
296,297,0.9333333333333333
297,298,0.9333333333333333
298,299,0.9333333333333333
299,300,0.9333333333333333
300,301,0.9333333333333333
301,302,0.9333333333333333
302,303,0.9333333333333333
303,304,0.9333333333333333
304,305,0.9333333333333333
305,306,0.9333333333333333
306,307,0.9333333333333333
307,308,0.9333333333333333
308,309,0.9333333333333333
309,310,0.9333333333333333
310,311,0.9333333333333333
311,312,0.9333333333333333
312,313,0.9333333333333333
313,314,0.9333333333333333
314,315,0.9333333333333333
315,316,0.9333333333333333
316,317,0.9666666666666667
317,318,0.9666666666666667
318,319,0.9333333333333333
319,320,0.9333333333333333
320,321,0.9666666666666667
321,322,0.9333333333333333
322,323,0.9333333333333333
323,324,0.9333333333333333
324,325,0.9333333333333333
325,326,0.9333333333333333
326,327,0.9333333333333333
327,328,0.9333333333333333
328,329,0.9333333333333333
329,330,0.9333333333333333
330,331,0.9333333333333333
331,332,0.9333333333333333
332,333,0.9333333333333333
333,334,0.9333333333333333
334,335,0.9333333333333333
335,336,0.9333333333333333
336,337,0.9666666666666667
337,338,0.9333333333333333
338,339,0.9333333333333333
339,340,0.9333333333333333
340,341,0.9333333333333333
341,342,0.9333333333333333
342,343,0.9333333333333333
343,344,0.9333333333333333
344,345,0.9333333333333333
345,346,0.9333333333333333
346,347,0.9666666666666667
347,348,0.9666666666666667
348,349,0.9333333333333333
349,350,0.9333333333333333
350,351,0.9333333333333333
351,352,0.9333333333333333
352,353,0.9333333333333333
353,354,0.9666666666666667
354,355,0.9333333333333333
355,356,0.9333333333333333
356,357,0.9333333333333333
357,358,0.9333333333333333
358,359,0.9333333333333333
359,360,0.8666666666666667
360,361,0.9333333333333333
361,362,0.9333333333333333
362,363,0.9333333333333333
363,364,0.9333333333333333
364,365,0.9333333333333333
365,366,0.9333333333333333
366,367,0.9333333333333333
367,368,0.9333333333333333
368,369,0.9333333333333333
369,370,0.9333333333333333
370,371,0.9333333333333333
371,372,0.9333333333333333
372,373,0.9333333333333333
373,374,0.8666666666666667
374,375,0.9333333333333333
375,376,0.9333333333333333
376,377,0.9666666666666667
377,378,0.9333333333333333
378,379,0.9333333333333333
379,380,0.9666666666666667
380,381,0.9333333333333333
381,382,0.9333333333333333
382,383,0.9333333333333333
383,384,0.9333333333333333
384,385,0.9333333333333333
385,386,0.9333333333333333
386,387,0.9333333333333333
387,388,0.9333333333333333
388,389,0.9333333333333333
389,390,0.9333333333333333
390,391,0.9333333333333333
391,392,0.9
392,393,0.9333333333333333
393,394,0.9333333333333333
394,395,0.9333333333333333
395,396,0.9333333333333333
396,397,0.9333333333333333
397,398,0.9666666666666667
398,399,0.9333333333333333
399,400,0.9333333333333333
400,401,0.9333333333333333
401,402,0.9333333333333333
402,403,0.9333333333333333
403,404,0.9333333333333333
404,405,0.9333333333333333
405,406,0.9333333333333333
406,407,0.9333333333333333
407,408,0.9333333333333333
408,409,0.9333333333333333
409,410,0.9333333333333333
410,411,0.9666666666666667
411,412,0.9333333333333333
412,413,0.9333333333333333
413,414,0.8666666666666667
414,415,0.9333333333333333
415,416,0.8666666666666667
416,417,0.8666666666666667
417,418,0.8666666666666667
418,419,0.8666666666666667
419,420,0.8666666666666667
420,421,0.8666666666666667
421,422,0.9333333333333333
422,423,0.9333333333333333
423,424,0.8666666666666667
424,425,0.8666666666666667
425,426,0.8666666666666667
426,427,0.9333333333333333
427,428,0.9333333333333333
428,429,0.8666666666666667
429,430,0.9333333333333333
430,431,0.9666666666666667
431,432,0.9333333333333333
432,433,0.9333333333333333
433,434,0.9333333333333333
434,435,0.9333333333333333
435,436,0.9333333333333333
436,437,0.9666666666666667
437,438,0.9333333333333333
438,439,0.9333333333333333
439,440,0.9333333333333333
440,441,0.9333333333333333
441,442,0.9333333333333333
442,443,0.9666666666666667
443,444,0.9333333333333333
444,445,0.9666666666666667
445,446,0.9333333333333333
446,447,0.9666666666666667
447,448,0.9666666666666667
448,449,0.9333333333333333
449,450,0.9333333333333333
450,451,0.9333333333333333
451,452,0.9666666666666667
452,453,0.9333333333333333
453,454,0.9333333333333333
454,455,0.9666666666666667
455,456,0.9333333333333333
456,457,0.8666666666666667
457,458,0.9333333333333333
458,459,0.8333333333333334
459,460,0.9333333333333333
460,461,0.9333333333333333
461,462,0.9333333333333333
462,463,0.9333333333333333
463,464,0.9333333333333333
464,465,0.8666666666666667
465,466,0.9333333333333333
466,467,0.9333333333333333
467,468,0.9333333333333333
468,469,0.9666666666666667
469,470,0.9333333333333333
470,471,0.9333333333333333
471,472,0.9333333333333333
472,473,0.9333333333333333
473,474,0.9333333333333333
474,475,0.9333333333333333
475,476,0.9333333333333333
476,477,0.9333333333333333
477,478,0.9333333333333333
478,479,0.9333333333333333
479,480,0.9333333333333333
480,481,0.9333333333333333
481,482,0.9333333333333333
482,483,0.9333333333333333
483,484,0.9333333333333333
484,485,0.9333333333333333
485,486,0.9333333333333333
486,487,0.9666666666666667
487,488,0.9333333333333333
488,489,0.9666666666666667
489,490,0.9333333333333333
490,491,0.9333333333333333
491,492,0.9333333333333333
492,493,0.9666666666666667
493,494,0.9333333333333333
494,495,0.9333333333333333
495,496,0.9333333333333333
496,497,0.9333333333333333
497,498,0.9
498,499,0.9333333333333333
499,500,0.9333333333333333
500,501,0.9333333333333333
501,502,0.9333333333333333
502,503,0.9333333333333333
503,504,0.9333333333333333
504,505,0.9333333333333333
505,506,0.9333333333333333
506,507,0.9333333333333333
507,508,0.9333333333333333
508,509,0.9333333333333333
509,510,0.9333333333333333
510,511,0.9333333333333333
511,512,0.9333333333333333
512,513,0.9333333333333333
513,514,0.9333333333333333
514,515,0.9333333333333333
515,516,0.9333333333333333
516,517,0.8666666666666667
517,518,0.9333333333333333
518,519,0.9333333333333333
519,520,0.9
520,521,0.9333333333333333
521,522,0.9333333333333333
522,523,0.9666666666666667
523,524,0.9333333333333333
524,525,0.9333333333333333
525,526,0.9333333333333333
526,527,0.9333333333333333
527,528,0.9333333333333333
528,529,0.9333333333333333
529,530,0.9333333333333333
530,531,0.9333333333333333
531,532,0.9333333333333333
532,533,0.9333333333333333
533,534,0.9333333333333333
534,535,0.9333333333333333
535,536,0.9333333333333333
536,537,0.9333333333333333
537,538,0.9333333333333333
538,539,0.9333333333333333
539,540,0.9333333333333333
540,541,0.9333333333333333
541,542,0.9
542,543,0.9333333333333333
543,544,0.9333333333333333
544,545,0.9333333333333333
545,546,0.9333333333333333
546,547,0.9333333333333333
547,548,0.9333333333333333
548,549,0.9333333333333333
549,550,0.9333333333333333
550,551,0.9333333333333333
551,552,0.9333333333333333
552,553,0.9333333333333333
553,554,0.9333333333333333
554,555,0.9333333333333333
555,556,0.9666666666666667
556,557,0.9333333333333333
557,558,0.9333333333333333
558,559,0.9333333333333333
559,560,0.9333333333333333
560,561,0.9333333333333333
561,562,0.9333333333333333
562,563,0.9333333333333333
563,564,0.9333333333333333
564,565,0.9333333333333333
565,566,0.9
566,567,0.9333333333333333
567,568,0.9333333333333333
568,569,0.9333333333333333
569,570,0.9333333333333333
570,571,0.9333333333333333
571,572,0.9333333333333333
572,573,0.9333333333333333
573,574,0.8666666666666667
574,575,0.9333333333333333
575,576,0.9333333333333333
576,577,0.9333333333333333
577,578,0.9333333333333333
578,579,0.9333333333333333
579,580,0.9333333333333333
580,581,0.9333333333333333
581,582,0.9333333333333333
582,583,0.9333333333333333
583,584,0.9666666666666667
584,585,0.9666666666666667
585,586,0.9333333333333333
586,587,0.9333333333333333
587,588,0.9333333333333333
588,589,0.9333333333333333
589,590,0.9333333333333333
590,591,0.9333333333333333
591,592,0.9333333333333333
592,593,0.9333333333333333
593,594,0.9333333333333333
594,595,0.9333333333333333
595,596,0.9333333333333333
596,597,0.9333333333333333
597,598,0.9333333333333333
598,599,0.9333333333333333
599,600,0.9333333333333333
600,601,0.9333333333333333
601,602,0.9333333333333333
602,603,0.9333333333333333
603,604,0.9333333333333333
604,605,0.9
605,606,0.9333333333333333
606,607,0.9333333333333333
607,608,0.9333333333333333
608,609,0.9333333333333333
609,610,0.9333333333333333
610,611,0.9666666666666667
611,612,0.9333333333333333
612,613,0.9333333333333333
613,614,0.9333333333333333
614,615,0.9333333333333333
615,616,0.9333333333333333
616,617,0.9333333333333333
617,618,0.9333333333333333
618,619,0.9
619,620,0.9
620,621,0.9333333333333333
621,622,0.9333333333333333
622,623,0.9333333333333333
623,624,0.9333333333333333
624,625,0.9333333333333333
625,626,0.9
626,627,0.9333333333333333
627,628,0.9
628,629,0.9
629,630,0.9333333333333333
630,631,0.9333333333333333
631,632,0.9333333333333333
632,633,0.9333333333333333
633,634,0.9333333333333333
634,635,0.9666666666666667
635,636,0.9666666666666667
636,637,0.9333333333333333
637,638,0.9333333333333333
638,639,0.9333333333333333
639,640,0.9333333333333333
640,641,0.9333333333333333
641,642,0.9333333333333333
642,643,0.9
643,644,0.9333333333333333
644,645,0.9333333333333333
645,646,0.9333333333333333
646,647,0.9
647,648,0.9333333333333333
648,649,0.9333333333333333
649,650,0.9333333333333333
650,651,0.9333333333333333
651,652,0.9333333333333333
652,653,0.9333333333333333
653,654,0.9666666666666667
654,655,0.9333333333333333
655,656,0.9333333333333333
656,657,0.9333333333333333
657,658,0.9666666666666667
658,659,0.9333333333333333
659,660,0.9333333333333333
660,661,0.9333333333333333
661,662,0.9333333333333333
662,663,0.9333333333333333
663,664,0.9333333333333333
664,665,0.9333333333333333
665,666,0.9333333333333333
666,667,0.9333333333333333
667,668,0.9666666666666667
668,669,0.9666666666666667
669,670,0.9666666666666667
670,671,0.9
671,672,0.9
672,673,0.9666666666666667
673,674,0.9666666666666667
674,675,0.9333333333333333
675,676,0.9333333333333333
676,677,0.9333333333333333
677,678,0.9333333333333333
678,679,0.9333333333333333
679,680,0.9333333333333333
680,681,0.9333333333333333
681,682,0.9333333333333333
682,683,0.9333333333333333
683,684,0.9333333333333333
684,685,0.9333333333333333
685,686,0.9333333333333333
686,687,0.8666666666666667
687,688,0.9333333333333333
688,689,0.9333333333333333
689,690,0.9333333333333333
690,691,0.9333333333333333
691,692,0.9666666666666667
692,693,0.9333333333333333
693,694,0.9
694,695,0.9333333333333333
695,696,0.9
696,697,0.9666666666666667
697,698,0.9
698,699,0.9333333333333333
699,700,0.9
700,701,0.9
701,702,0.9666666666666667
702,703,0.9333333333333333
703,704,0.9666666666666667
704,705,0.9333333333333333
705,706,0.9
706,707,0.9333333333333333
707,708,0.9
708,709,0.9666666666666667
709,710,0.9333333333333333
710,711,0.9
711,712,0.9333333333333333
712,713,0.9333333333333333
713,714,0.9333333333333333
714,715,0.9333333333333333
715,716,0.9666666666666667
716,717,0.9333333333333333
717,718,0.9666666666666667
718,719,0.9333333333333333
719,720,0.9333333333333333
720,721,0.9666666666666667
721,722,0.9333333333333333
722,723,0.9
723,724,0.9666666666666667
724,725,0.9666666666666667
725,726,0.9333333333333333
726,727,0.9333333333333333
727,728,0.8666666666666667
728,729,0.9
729,730,0.9333333333333333
730,731,0.9666666666666667
731,732,0.9
732,733,0.9333333333333333
733,734,0.9333333333333333
734,735,0.9666666666666667
735,736,0.9333333333333333
736,737,0.9
737,738,0.9333333333333333
738,739,0.9333333333333333
739,740,0.9
740,741,0.9666666666666667
741,742,0.9666666666666667
742,743,0.9
743,744,0.9
744,745,0.9333333333333333
745,746,0.9333333333333333
746,747,0.9
747,748,0.9666666666666667
748,749,0.9666666666666667
749,750,0.9666666666666667
750,751,0.9666666666666667
751,752,0.9666666666666667
752,753,0.9333333333333333
753,754,0.9333333333333333
754,755,0.9
755,756,0.9333333333333333
756,757,0.9333333333333333
757,758,0.9
758,759,0.9333333333333333
759,760,0.9
760,761,0.9333333333333333
761,762,0.9333333333333333
762,763,0.9333333333333333
763,764,0.9666666666666667
764,765,0.9333333333333333
765,766,0.9
766,767,0.9333333333333333
767,768,0.9
768,769,0.9333333333333333
769,770,0.9
770,771,0.9333333333333333
771,772,0.9333333333333333
772,773,0.9333333333333333
773,774,0.9666666666666667
774,775,0.9333333333333333
775,776,0.9333333333333333
776,777,0.9333333333333333
777,778,0.9
778,779,0.9
779,780,0.9333333333333333
780,781,0.9333333333333333
781,782,0.9333333333333333
782,783,0.9
783,784,0.9333333333333333
784,785,0.9
785,786,0.9333333333333333
786,787,0.9
787,788,0.9333333333333333
788,789,0.9333333333333333
789,790,0.9666666666666667
790,791,0.9
791,792,0.9333333333333333
792,793,0.9333333333333333
793,794,0.9666666666666667
794,795,0.9333333333333333
795,796,0.9
796,797,0.9666666666666667
797,798,0.9333333333333333
798,799,0.9333333333333333
799,800,0.9333333333333333
800,801,0.9333333333333333
801,802,0.9333333333333333
802,803,0.9333333333333333
803,804,0.9333333333333333
804,805,0.9333333333333333
805,806,0.9333333333333333
806,807,0.9333333333333333
807,808,0.9666666666666667
808,809,0.9333333333333333
809,810,0.9333333333333333
810,811,0.9666666666666667
811,812,0.9333333333333333
812,813,0.9666666666666667
813,814,0.9333333333333333
814,815,0.9333333333333333
815,816,0.9333333333333333
816,817,0.9333333333333333
817,818,0.9333333333333333
818,819,0.8666666666666667
819,820,0.9333333333333333
820,821,0.9333333333333333
821,822,0.9333333333333333
822,823,0.9666666666666667
823,824,0.9
824,825,0.9
825,826,0.9
826,827,0.9333333333333333
827,828,0.9333333333333333
828,829,0.9333333333333333
829,830,0.9
830,831,0.9
831,832,0.9333333333333333
832,833,0.9
833,834,0.9333333333333333
834,835,0.9333333333333333
835,836,0.9333333333333333
836,837,0.9333333333333333
837,838,0.9
838,839,0.9333333333333333
839,840,0.9333333333333333
840,841,0.9333333333333333
841,842,0.9666666666666667
842,843,0.9
843,844,0.9
844,845,0.9666666666666667
845,846,0.9333333333333333
846,847,0.9333333333333333
847,848,0.9
848,849,0.9333333333333333
849,850,0.9333333333333333
850,851,0.9333333333333333
851,852,0.9333333333333333
852,853,0.9333333333333333
853,854,0.9666666666666667
854,855,0.9
855,856,0.9333333333333333
856,857,0.9666666666666667
857,858,0.9333333333333333
858,859,0.9333333333333333
859,860,0.9666666666666667
860,861,0.9
861,862,0.9666666666666667
862,863,0.9333333333333333
863,864,0.9333333333333333
864,865,0.9333333333333333
865,866,0.9333333333333333
866,867,0.8666666666666667
867,868,0.9
868,869,0.9
869,870,0.9
870,871,0.9333333333333333
871,872,0.9333333333333333
872,873,0.9333333333333333
873,874,0.9333333333333333
874,875,0.9333333333333333
875,876,0.9333333333333333
876,877,0.9
877,878,0.9333333333333333
878,879,0.9
879,880,0.9333333333333333
880,881,0.9
881,882,0.9333333333333333
882,883,0.9
883,884,0.9333333333333333
884,885,0.9
885,886,0.9
886,887,0.9333333333333333
887,888,0.9333333333333333
888,889,0.9
889,890,0.9333333333333333
890,891,0.9333333333333333
891,892,0.9333333333333333
892,893,0.9333333333333333
893,894,0.9
894,895,0.9333333333333333
895,896,0.9
896,897,0.9333333333333333
897,898,0.8666666666666667
898,899,0.9333333333333333
899,900,0.9333333333333333
900,901,0.9666666666666667
901,902,0.9333333333333333
902,903,0.9
903,904,0.9666666666666667
904,905,0.9333333333333333
905,906,0.9
906,907,0.9666666666666667
907,908,0.9
908,909,0.9
909,910,0.9
910,911,0.9
911,912,0.9
912,913,0.9333333333333333
913,914,0.9333333333333333
914,915,0.9
915,916,0.9333333333333333
916,917,0.9333333333333333
917,918,0.9
918,919,0.9333333333333333
919,920,0.9
920,921,0.9333333333333333
921,922,0.9666666666666667
922,923,0.9333333333333333
923,924,0.9333333333333333
924,925,0.9333333333333333
925,926,0.9666666666666667
926,927,0.9333333333333333
927,928,0.9333333333333333
928,929,0.9
929,930,0.9666666666666667
930,931,0.9333333333333333
931,932,0.9
932,933,0.9
933,934,0.9333333333333333
934,935,0.8
935,936,0.9333333333333333
936,937,0.9
937,938,0.9333333333333333
938,939,0.9333333333333333
939,940,0.9333333333333333
940,941,0.9333333333333333
941,942,0.9333333333333333
942,943,0.9333333333333333
943,944,0.9333333333333333
944,945,0.9
945,946,0.9333333333333333
946,947,0.9
947,948,0.9333333333333333
948,949,0.9333333333333333
949,950,0.9333333333333333
950,951,0.9333333333333333
951,952,0.9666666666666667
952,953,0.9666666666666667
953,954,0.9333333333333333
954,955,0.9333333333333333
955,956,0.9
956,957,0.9333333333333333
957,958,0.9333333333333333
958,959,0.9333333333333333
959,960,0.9
960,961,0.9333333333333333
961,962,0.9333333333333333
962,963,0.9333333333333333
963,964,0.9333333333333333
964,965,0.9666666666666667
965,966,0.9666666666666667
966,967,0.9333333333333333
967,968,0.9333333333333333
968,969,0.9
969,970,0.9333333333333333
970,971,0.9333333333333333
971,972,0.9333333333333333
972,973,0.9333333333333333
973,974,0.9
974,975,0.9333333333333333
975,976,0.9333333333333333
976,977,0.9333333333333333
977,978,0.9333333333333333
978,979,0.9333333333333333
979,980,0.8
980,981,0.9666666666666667
981,982,0.9333333333333333
982,983,0.9333333333333333
983,984,0.9333333333333333
984,985,0.9666666666666667
985,986,0.9333333333333333
986,987,0.9333333333333333
987,988,0.9
988,989,0.9333333333333333
989,990,0.9333333333333333
990,991,0.9333333333333333
991,992,0.9
992,993,0.9333333333333333
993,994,0.9333333333333333
994,995,0.9333333333333333
995,996,0.9
996,997,0.9
997,998,0.9333333333333333
998,999,0.9
999,1000,0.9333333333333333
